web-scraper-order,web-scraper-start-url,product_link,product_link-href,name,price,description,brand,image_url-src
"1769347761-279","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=22","Pc Portable Dell Latitude 5440 i5 13Gén 16Go 512Go SSD Windows 11 Pro","https://spacenet.tn/pc-portables-pro-tunisie/89253-pc-portable-dell-latitude-5440-i5-13gen-16go-512go-ssd-windows-11.html","Pc Portable Dell Latitude 5440 i5 13Gén 16Go 512Go SSD Windows 11 Pro","2 819,000 DT","Pc Portable Dell Latitude 5440 - Écran : 14"" Full HD - Processeur : Intel Core i5-1355U (Up to 4,60 GHz Turbo max, 12 Mo de mémoire cache, 10 Cores) - Système d'exploitation : Windows 11 Pro - Mémoire RAM : 16 Go DDR4 - Disque Dur : 512 Go SSD - Carte Graphique : Intel Iris Xe Graphics intégrée avec Wi-Fi 6, Bluetooth - 1x USB 3.2 Gen 1 avec PowerShare, 1x USB 3.2 Gen 1, 2x USB-C Thunderbolt™ 4.0 avec Power Delivery et DisplayPort, 1x HDMI 2.0, 1x RJ45, Prise jack audio universelle - Webcam FHD 1080p - Couleur : Gris - Garantie : 1 an","Les autres produits : Dell","https://spacenet.tn/282556-large_default/pc-portable-dell-latitude-5440-i5-13gen-16go-512go-ssd-windows-11.jpg"
"1769347766-280","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=22","Pc Portable DELL Latitude 3530 i7 12Gén 16Go  512Go Gris","https://spacenet.tn/pc-portables-pro-tunisie/72054-pc-portable-pc-dell-latitude-3530-i7-12gen-16go-512go-gris.html","Pc Portable DELL Latitude 3530 i7 12Gén 16Go  512Go Gris","2 819,000 DT","Ecran : 15.6"" Full HD - Processeur: Intel® Core™ i7-1255U (2,40 GHz up to 4,20GHz Turbo - 8 Mo de cache) - Système d'exploitation : FreeDos - Mémoire RAM : 16 Go DDR4 - Disque Dur :512 Go SSD - Carte Graphique : Intel Iris Xe Graphics, avec Bluetooth et wifi - Couleur: Gris - Garantie: 1 an","Les autres produits : Dell","https://spacenet.tn/199304-large_default/pc-portable-pc-dell-latitude-3530-i7-12gen-16go-512go-gris.jpg"
"1769347769-281","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=22","PC Portable DELL Latitude 3530 i7 12Gén 16Go 512Go Windows 11 Pro SSD Noir","https://spacenet.tn/pc-portable-tunisie/92927-pc-portable-dell-latitude-3530-i7-12gen-16go-512go-windows-11-pro-ssd-noir.html","PC Portable DELL Latitude 3530 i7 12Gén 16Go 512Go Windows 11 Pro SSD Noir","2 819,000 DT","Ecran : 15.6"" LED FHD - Processeur : Intel Core i7-1255U (3,00 GHz up to 4.70 GHz Turbo max, 12 Mo de mémoire cache, Quad-Core) - Système d'exploitation : Windows 11 Pro - Mémoire RAM: 16 Go DDR4 - Disque Dur : 512 Go SSD - Carte Graphique : Intel HD Graphics avec Wi-Fi, Bluetooth Couleur : Noir - Garantie : 1 an","Les autres produits : Dell","https://spacenet.tn/312074-large_default/pc-portable-dell-latitude-3530-i7-12gen-16go-512go-windows-11-pro-ssd-noir.jpg"
"1769347772-282","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=22","PC Portable Dell Latitude 5530 i5 12Gén 16Go 512Go SSD Gris","https://spacenet.tn/pc-portable-tunisie/92931-pc-portable-dell-latitude-5530-i5-12gen-16go-512go-ssd-gris.html","PC Portable Dell Latitude 5530 i5 12Gén 16Go 512Go SSD Gris","2 819,000 DT","Ecran : 15.6"" Full HD - Processeur : Intel Core i5-1235U (1.3 GHz up to 4.4 GHz, 12 Mo de mémoire cache, 10 cœurs) - Système d'exploitation : Freedos - Mémoire RAM : 8Go DDR4 - Disque Dur : 512Go SSD  - Carte Graphique : Intel Iris Xe Graphics avec Wi-Fi, Bluetooth - Couleur : Gris - Garantie : 3 ans","Les autres produits : Dell","https://spacenet.tn/312108-large_default/pc-portable-dell-latitude-5530-i5-12gen-16go-512go-ssd-gris.jpg"
"1769347775-283","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=22","Pc Portable Gamer MSI THIN 15 B13UDX i5 13Gén 32Go 512Go SSD RTX 3050","https://spacenet.tn/pc-msi/93350-pc-portable-gamer-msi-thin-15-b13udx-i5-13gen-24go-512go-ssd-rtx-3050.html","Pc Portable Gamer MSI THIN 15 B13UDX i5 13Gén 32Go 512Go SSD RTX 3050","2 819,000 DT","Pc Portable Gamer MSI THIN 15 B13UDX -Ecran : 15.6"" FHD, IPS 144Hz - Procosseur : Intel Core i5-13420H ( Up to 4.60GHz Turbo max, 12 Mo de mémoire cache, Octa cores) - Systéme D'exploitation : FreeDos - Mémoire RAM : 32Go DDR4 -Disque Dur : 512Go SSD - Carte Graphique : NVIDIA GeForce RTX 3050 (6 Go de mémoire dédiée GDDR6) avec WiFi6E - Bluetooth 5.3 , 1 x USB 3.2 Gen1 Type-C / DP, 3 x USB 3.2 Gen1 Type-A, Sorties vidéo 1 x HDMI™ (4K@30Hz), 1 x USB 3.2 Gen1 Type-C - Webcam HD 720p - Clavier Rétroéclaire Bleu - Couleur: Noir - Garantie: 1 an","Les autres produits : MSI","https://spacenet.tn/314781-large_default/pc-portable-gamer-msi-thin-15-b13udx-i5-13gen-24go-512go-ssd-rtx-3050.jpg"
"1769347777-284","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=22","Pc Portable Gamer MSI THIN 15 B13UDX i7 13Gén 16Go 512Go SSD RTX 3050","https://spacenet.tn/msi-gaming/93361-pc-portable-gamer-msi-thin-15-b13udx-i7-13gen-16go-512go-ssd-rtx-3050.html","Pc Portable Gamer MSI THIN 15 B13UDX i7 13Gén 16Go 512Go SSD RTX 3050","2 815,000 DT","Pc Portable Gamer MSI THIN 15 B13UDX -Ecran : 15.6"" FHD, IPS 144Hz - Procosseur : Intel Core i7-13620H ( Up to 4.9GHz Turbo max, 24 Mo de mémoire cache, 10 cores) - Systéme D'exploitation : FreeDos - Mémoire RAM : 16Go DDR4 -Disque Dur : 512Go SSD - Carte Graphique : NVIDIA GeForce RTX 3050 (6 Go de mémoire dédiée GDDR6) avec WiFi6E - Bluetooth 5.3 , 1 x USB 3.2 Gen1 Type-C / DP, 3 x USB 3.2 Gen1 Type-A, Sorties vidéo 1 x HDMI™ (4K@30Hz), 1 x USB 3.2 Gen1 Type-C - Webcam HD 720p - Clavier Rétroéclaire Bleu - Couleur: Noir - Garantie: 1 an","Les autres produits : MSI","https://spacenet.tn/314844-large_default/pc-portable-gamer-msi-thin-15-b13udx-i7-13gen-16go-512go-ssd-rtx-3050.jpg"
"1769347780-285","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=22","Pc Portable Dell Latitude 5530 i5 12Gén 8 Go 256Go SSD Windows 11 Pro","https://spacenet.tn/pc-portables-pro-tunisie/68431-pc-portable-dell-latitude-5530-i5-12gen-8-go-256go-ssd-w11-gris.html","Pc Portable Dell Latitude 5530 i5 12Gén 8 Go 256Go SSD Windows 11 Pro","2 799,000 DT","Ecran : 15.6"" Full HD - Processeur: Intel Core i5-1235U (1.3 GHz up to 4.4 GHz, 12 Mo de mémoire cache, 10 cœurs) - Système d'exploitation : Windows 11 Pro - Mémoire RAM: 8 Go DDR4 - Disque Dur : 256Go SSD  - Carte Graphique : Intel Iris Xe Graphics avec Wi-Fi, Bluetooth- Couleur : Gris - Garantie : 3 ans","Les autres produits : Dell","https://spacenet.tn/186293-large_default/pc-portable-dell-latitude-5530-i5-12gen-8-go-256go-ssd-w11-gris.jpg"
"1769347782-286","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=22","Pc Portable Dell Latitude 3440 i7 13Gén 8Go 512Go SSD Windows 11 Pro","https://spacenet.tn/pc-portables-pro-tunisie/89168-pc-portable-dell-latitude-3440-i7-13gen-8go-512go-ssd-windows-11.html","Pc Portable Dell Latitude 3440 i7 13Gén 8Go 512Go SSD Windows 11 Pro","2 799,000 DT","Pc Portable Dell Latitude 3440 - Écran : 14"" FHD (1920 x 1080), 45% NTSC, IPS - Processeur : Intel Core i7-1355U (Up To 5.0 GHz, 2Mo Cache, 10 Cœurs, 12T) - Système d'exploitation : Windows 11 Pro - Mémoire RAM : 8 Go DDR4 - Disque Dur : 512 Go SSD - Carte Graphique : Intel Iris Xe avec Wifi 6E, Bluetooth, 1x USB 3.2 Gen 2 Type-C, 2x USB 3.2 Gen 1, 1x USB 3.2 Gen 1, 1x HDMI 1.4, 1x RJ-45 , 1x Jack audio 3.5mm, 1x Port d'alimentation et Lecteur de carte - Haut-parleurs stéréo 4W - Webcam 720p - Clavier Rétroéclairé FR - Couleur : Gris - Garantie : 1 an","Les autres produits : Dell","https://spacenet.tn/281952-large_default/pc-portable-dell-latitude-3440-i7-13gen-8go-512go-ssd-windows-11.jpg"
"1769347785-287","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=22","PC Portable Dell Latitude 5530 i5 12Gén 8 Go 512Go SSD Gris","https://spacenet.tn/pc-portable-tunisie/55143-pc-portable-dell-latitude-5530-i5-12gen-8-go-512go-ssd-gris.html","PC Portable Dell Latitude 5530 i5 12Gén 8 Go 512Go SSD Gris","2 799,000 DT","Ecran : 15.6"" Full HD - Processeur : Intel Core i5-1235U (1.3 GHz up to 4.4 GHz, 12 Mo de mémoire cache, 10 cœurs) - Système d'exploitation : Freedos - Mémoire RAM : 8Go DDR4 - Disque Dur : 512Go SSD - Carte Graphique : Intel Iris Xe Graphics avec Wi-Fi, Bluetooth - Couleur : Gris - Garantie : 3 ans","Les autres produits : Dell","https://spacenet.tn/131294-large_default/pc-portable-dell-latitude-5530-i5-12gen-8-go-512go-ssd-gris.jpg"
"1769347788-288","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=22","PC Portable DELL Latitude 3530 i7 12Gén 8Go 512Go SSD Noir","https://spacenet.tn/pc-portable-tunisie/52857-pc-portable-dell-latitude-3530-i7-12gen-8go-512go-ssd-noir.html","PC Portable DELL Latitude 3530 i7 12Gén 8Go 512Go SSD Noir","2 799,000 DT","Ecran : 15.6"" LED FHD - Processeur : Intel Core i7-1255U (3,00 GHz up to 4.70 GHz Turbo max, 12 Mo de mémoire cache, Quad-Core) - Système d'exploitation : Ubuntu - Mémoire RAM: 8 Go DDR4 - Disque Dur : 512 Go SSD  - Carte Graphique : Intel HD Graphics avec Wi-Fi, Bluetooth Couleur : Noir - Garantie : 1 an","Les autres produits : Dell","https://spacenet.tn/120941-large_default/pc-portable-dell-latitude-3530-i7-12gen-8go-512go-ssd-noir.jpg"
"1769347791-289","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=22","Pc Portable DELL Latitude 3530 i7 12Gén 8Go  512Go Gris","https://spacenet.tn/pc-portables-pro-tunisie/52303-pc-portable-pc-dell-latitude-3530-i7-12gen-8go-512go-gris.html","Pc Portable DELL Latitude 3530 i7 12Gén 8Go  512Go Gris","2 799,000 DT","Ecran : 15.6"" Full HD - Processeur: Intel® Core™ i7-1255U (2,40 GHz up to 4,20GHz Turbo - 8 Mo de cache) - Système d'exploitation : FreeDos - Mémoire RAM : 8Go DDR4 - Disque Dur :512 Go SSD - Carte Graphique : Intel Iris Xe Graphics, avec Bluetooth et wifi - Couleur: Gris - Garantie: 1 an","Les autres produits : Dell","https://spacenet.tn/122219-large_default/pc-portable-pc-dell-latitude-3530-i7-12gen-8go-512go-gris.jpg"
"1769347793-290","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=22","Pc Portable Acer TravelMate P215 i7 11Gén 24 Go 512 Go SSD Windows 11 Pro","https://spacenet.tn/pc-portable-tunisie/66291-pc-portable-acer-travelmate-p215-i7-11gen-24-go-512-go-ssd-noir.html","Pc Portable Acer TravelMate P215 i7 11Gén 24 Go 512 Go SSD Windows 11 Pro","2 799,000 DT","Ecran : 15.6"" Full HD - Processeur : Intel® Core i7-1165G7 (2.8 GHz Up To 4.7 GHz, 12 Mo Intel® Smart Cache, 4 cœurs) - Système d'exploitation: Windows 11 Pro - Mémoire RAM : 24 Go DDR4, extensible jusqu'à 32Go via 2 soDIMM - Disque Dur : 512Go SSD PCIe Gen 3  8Gb/s – Interface- VGA/HDMI  - Carte graphique: Intel Iris x Graphics - Wifi 6 AX201 – Bluetooth 5.1- Emplacement M.2 - Clavier bilingue rétroéclairée - Thunderbolt 4-Commande d’application par empreinte digitale - Nombre de cellules : 3 cell 48w jusqu’à 12 heures - Couleur : Noir - Garantie : 1 an","Les autres produits : Acer","https://spacenet.tn/175657-large_default/pc-portable-acer-travelmate-p215-i7-11gen-24-go-512-go-ssd-noir.jpg"
"1769347796-291","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=22","Pc Portable Asus VivoBook X1607CA Ultra 5 32Go 512Go SSD Windows 11","https://spacenet.tn/pc-portable-asus/95998-pc-portable-asus-vivobook-x1607ca-ultra-5-32go-512go-ssd-windows-11.html","Pc Portable Asus VivoBook X1607CA Ultra 5 32Go 512Go SSD Windows 11","2 799,000 DT","Asus VivoBook X1607CA  - Écran : 16"", (1920 x 1200 px), matrice IPS, LED, 60 Hz - Processeur : Intel Ultra 5-225H (Up to 4.9GHz ,18Mo de memoire cache ,8Cores) - Système d'exploitation : Windows 11 - Mémoire RAM : 32Go DDR4 - Disque Dur : 512 Go SSD - Carte Graphique : Intel Graphics avec Wifi, Bluetooth, 1 x HDMI 1.4 1 x sortie casque/entrée microphone 2 x USB 3.2 Gen. 1 2 x USB Type-C 3.2 Gen. 1 (avec DisplayPort et Power Delivery) - Clavier Pavé tactile multi-touch - Caméra FHD 1080p avec obturateur de confidentialité - Haut-parleur / Microphone intégré - Couleur : Gris - Garantie : 1 an","Les autres produits : Asus","https://spacenet.tn/334885-large_default/pc-portable-asus-vivobook-x1607ca-ultra-5-32go-512go-ssd-windows-11.jpg"
"1769347798-292","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=22","Pc Portable Dell Latitude 7320 i5 11 Gén 8 Go 256 Go SSD Silver","https://spacenet.tn/ordinateur-portable/42969-pc-portable-dell-latitude-7320-i5-11-gen-8-go-256-go-ssd-silver.html","Pc Portable Dell Latitude 7320 i5 11 Gén 8 Go 256 Go SSD Silver","2 799,000 DT","Ecran: 13.3"" - Processeur: Intel core I5-1135G7 ( 2.4 GHz to 4.2 Ghz , 8 Mo Mémoire cache) - Système d'exploitation : Windows 10 Pro - Mémoire RAM: 8 Go - Disque Dur: 256 Go SSD - Carte Graphique: Graphique Intégrée - Couleur: Silver - Garantie: 3 ans","Les autres produits : Dell","https://spacenet.tn/312302-large_default/pc-portable-dell-latitude-7320-i5-11-gen-8-go-256-go-ssd-silver.jpg"
"1769347801-293","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=22","Pc Portable Lenovo ThinkPad E14 Gen 7 Ultra 5 8Go 512Go SSD Windows 11","https://spacenet.tn/pc-portables-pro-tunisie/94772-pc-portable-lenovo-thinkpad-e14-gen-7-ultra-5-8go-512go-ssd-windows-11.html","Pc Portable Lenovo ThinkPad E14 Gen 7 Ultra 5 8Go 512Go SSD Windows 11","2 799,000 DT","Pc Portable Lenovo ThinkPad E14 - Ecran : 14"" WUXGA (1920 x 1200), IPS, 300 nits antireflet, 60 Hz, 45 % NTSC - Processeur : Intel Core Ultra 5 255U (Up to 4.8 GHz Turbo max, 12 Mo de mémoire cache, 12 Cores) - Système d'exploitation : Windows 11 - Mémoire RAM : 8 Go DDR5 - Disque Dur : 512 Go SSD - Carte Graphique : Intel graphique intégré avec Wifi 6E, Bluetooth 5.3, 1x USB-A (Gen1), 1x USB-A (Gen 2), 1x USB-C avec USB PD 3.1 et DisplayPort 2.1, 1x HDMI® 2.1, 1x prise combinée casque/microphone (3,5 mm), 1x RJ-45 - Clavier Rétroéclairé Français - Caméra FHD 1080p + IR avec obturateur de confidentialité - Couleur : Noir - Garantie : 2 ans","Les autres produits : Lenovo","https://spacenet.tn/336221-large_default/pc-portable-lenovo-thinkpad-e14-gen-7-ultra-5-8go-512go-ssd-windows-11.jpg"
"1769347808-294","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=21","Pc Portable Dell Latitude 3550 i7 13Gén 16Go 512Go SSD","https://spacenet.tn/pc-portables-pro-tunisie/93180-pc-portable-dell-latitude-3550-i7-13gen-16go-512go-ssd.html","Pc Portable Dell Latitude 3550 i7 13Gén 16Go 512Go SSD","2 799,000 DT","Pc Portable Dell Latitude 3550 - Écran : 15.6"" Full HD (1920 x 1080), IPS, anti-reflet - Processeur : Intel Core i7-1355U (Up to 4,60 GHz Turbo max, 12 Mo de mémoire cache, 10 Cores) - Système d'exploitation : Ubuntu - Mémoire RAM : 16 Go DDR5 - Disque Dur : 512 Go SSD - Carte Graphique : Intel Iris Xe Graphics avec Wi-Fi, Bluetooth - 1x USB4 (20 Gbit/s) avec Power Delivery et DisplayPort, 3x USB 3.2 Gen 1 (dont un avec PowerShare), 1x HDMI 1.4, 1x RJ45, Prise jack audio universelle - Webcam 1080 FHD - Clavier Rétroéclairé avec pavé numérique - Couleur : Gris - Garantie : 1 an","Les autres produits : Dell","https://spacenet.tn/313811-large_default/pc-portable-dell-latitude-3550-i7-13gen-16go-512go-ssd.jpg"
